<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Zar,20250810, 331100.00, 333799.00, 329852.00, 331443.00,338697933135.00, 1021888,2708,D,332847.00,333171.00
Zar,20250809, 334995.00, 334995.00, 331001.00, 332847.00,479530018083.00, 1440691,3698,D,338703.00,331764.00
Zar,20250806, 339999.00, 340000.00, 336951.00, 338703.00,536911285678.00, 1585199,3003,D,340991.00,338703.00
Zar,20250805, 348200.00, 348200.00, 333196.00, 340991.00,1492826159383.00, 4377899,6724,D,341452.00,336952.00
Zar,20250804, 338959.00, 344829.00, 337501.00, 341452.00,962419039895.00, 2818610,4377,D,339913.00,344700.00
Zar,20250803, 341000.00, 344200.00, 336979.00, 339913.00,967827768368.00, 2847281,4945,D,332520.00,338958.00
Zar,20250802, 326000.00, 335200.00, 326000.00, 332520.00,901433338612.00, 2710914,3754,D,323207.00,334703.00
Zar,20250730, 323800.00, 323980.00, 322111.00, 323207.00,256394817797.00, 793284,1858,D,322925.00,322527.00
Zar,20250729, 324854.00, 324854.00, 322000.00, 322925.00,315001915860.00, 975464,1768,D,321671.00,322001.00
Zar,20250728, 321988.00, 322980.00, 318504.00, 321671.00,349360663937.00, 1086080,2131,D,316463.00,322250.00
Zar,20250727, 317684.00, 319196.00, 315500.00, 316463.00,184021241517.00, 581493,1962,D,317880.00,316340.00
Zar,20250726, 320000.00, 320000.00, 316927.00, 317880.00,329314412504.00, 1035972,2761,D,321846.00,316927.00
Zar,20250723, 323900.00, 324400.00, 320130.00, 321846.00,247187509140.00, 768030,1948,D,321286.00,320906.00
Zar,20250722, 320250.00, 323316.00, 320205.00, 321286.00,406574247609.00, 1265458,2286,D,316967.00,321449.00
Zar,20250721, 313900.00, 318900.00, 313900.00, 316967.00,352988813506.00, 1113644,1864,D,313132.00,317349.00
Zar,20250720, 314932.00, 314932.00, 311500.00, 313132.00,419655089721.00, 1340184,3454,D,315722.00,311571.00
Zar,20250719, 316000.00, 318000.00, 314690.00, 315722.00,453444752207.00, 1436213,2675,D,318324.00,315598.00
Zar,20250716, 316000.00, 320200.00, 315011.00, 318324.00,489975768932.00, 1539236,2450,D,319117.00,320010.00
Zar,20250715, 324800.00, 324800.00, 315601.00, 319117.00,584405419031.00, 1831322,3659,D,322953.00,316700.00
Zar,20250714, 320300.00, 327319.00, 317500.00, 322953.00,1864080866786.00, 5771995,4784,D,314028.00,318000.00
Zar,20250713, 306500.00, 319700.00, 306500.00, 314028.00,618990384209.00, 1971131,3200,D,308467.00,319000.00
Zar,20250712, 309000.00, 310980.00, 307001.00, 308467.00,269144517089.00, 872523,1781,D,309241.00,307994.00
Zar,20250709, 307000.00, 312498.00, 307000.00, 309241.00,473169119059.00, 1530096,2237,D,306386.00,309799.00
Zar,20250708, 306003.00, 309000.00, 304500.00, 306386.00,880608993964.00, 2874177,4005,D,312209.00,305800.00
Zar,20250707, 313000.00, 316460.00, 306589.00, 312209.00,767382475953.00, 2457909,4692,D,320135.00,308000.00
Zar,20250702, 317000.00, 325000.00, 310666.00, 320135.00,891936867177.00, 2786128,4923,D,329417.00,322000.00
Zar,20250701, 340001.00, 342410.00, 321900.00, 329417.00,1879944370291.00, 5706875,10067,D,329564.00,323498.00
Zar,20250630, 325000.00, 332990.00, 324900.00, 329564.00,1880351249781.00, 5705580,5433,D,308627.00,329501.00
Zar,20250629, 300900.00, 315997.00, 298900.00, 308627.00,1700245379118.00, 5509066,5164,D,296055.00,313500.00
Zar,20250628, 291400.00, 300988.00, 291400.00, 296055.00,577044155362.00, 1949111,2526,D,291219.00,295555.00
Zar,20250625, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250624, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250623, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250622, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250621, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250618, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250616, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250615, 0.00, 0.00, 0.00, 291219.00,0.00, 0,0,D,291219.00,291999.00
Zar,20250611, 290000.00, 292500.00, 290000.00, 291219.00,222872210054.00, 765308,1512,D,288233.00,291999.00
Zar,20250610, 290999.00, 290999.00, 286700.00, 288233.00,167390058322.00, 580746,1881,D,293849.00,288450.00
Zar,20250609, 292180.00, 295099.00, 292001.00, 293849.00,439937158102.00, 1497155,3385,D,287857.00,293172.00
Zar,20250608, 286358.00, 291000.00, 284000.00, 287857.00,737369586482.00, 2561585,4361,D,286916.00,290288.00
Zar,20250607, 289999.00, 291499.00, 284958.00, 286916.00,371434043105.00, 1294573,2426,D,288403.00,286325.00
Zar,20250603, 288000.00, 290000.00, 287102.00, 288403.00,192412183674.00, 667165,1505,D,284510.00,288278.00
Zar,20250602, 282400.00, 287680.00, 280501.00, 284510.00,227902223367.00, 801033,1733,D,281096.00,286528.00
Zar,20250601, 283000.00, 283000.00, 280404.00, 281096.00,135501766906.00, 482048,1166,D,281987.00,281570.00
Zar,20250531, 285198.00, 285198.00, 281159.00, 281987.00,156050249004.00, 553395,1756,D,285199.00,281403.00
Zar,20250528, 287777.00, 287777.00, 284110.00, 285199.00,106699387442.00, 374123,958,D,284966.00,285487.00
Zar,20250527, 284000.00, 285490.00, 283020.00, 284966.00,127340463523.00, 446862,915,D,284278.00,285095.00
Zar,20250526, 285624.00, 285624.00, 280200.00, 284278.00,145328921093.00, 511222,1378,D,288511.00,284000.00
Zar,20250525, 290456.00, 291049.00, 287600.00, 288511.00,174819216210.00, 605937,1071,D,290529.00,289105.00
Zar,20250524, 294500.00, 294500.00, 287000.00, 290529.00,380704720978.00, 1310384,2219,D,295746.00,292798.00
Zar,20250521, 300000.00, 301780.00, 292124.00, 295746.00,1918207957295.00, 6485987,2693,D,296438.00,292131.00
Zar,20250520, 292258.00, 301795.00, 292258.00, 296438.00,3488936723882.00, 11769529,4726,D,281918.00,296298.00
Zar,20250519, 275131.00, 283000.00, 275010.00, 281918.00,1328118988143.00, 4711015,1663,D,275131.00,279998.00
Zar,20250518, 279050.00, 280000.00, 272400.00, 275131.00,412916419942.00, 1500801,2471,D,281997.00,274234.00
Zar,20250517, 283500.00, 286693.00, 280000.00, 281997.00,498285370169.00, 1766987,2745,D,289256.00,280218.00
Zar,20250514, 288250.00, 291841.00, 285216.00, 289256.00,206898543054.00, 715279,1866,D,291961.00,285700.00
Zar,20250513, 294499.00, 296000.00, 289382.00, 291961.00,370876469342.00, 1270296,2180,D,292038.00,290999.00
Zar,20250512, 288000.00, 294999.00, 288000.00, 292038.00,415485878842.00, 1422712,2138,D,303388.00,292998.00
Zar,20250511, 304000.00, 310579.00, 284940.00, 303388.00,622907967275.00, 2053175,3777,D,298602.00,289650.00
Zar,20250510, 295000.00, 301763.00, 295000.00, 298602.00,311807857999.00, 1044227,2046,D,292059.00,298040.00
Zar,20250507, 286450.00, 294989.00, 285112.00, 292059.00,544192893519.00, 1863298,2205,D,289718.00,290799.00
Zar,20250506, 291000.00, 292000.00, 288000.00, 289718.00,515233947261.00, 1778399,2488,D,299293.00,289522.00
Zar,20250505, 304500.00, 305259.00, 291100.00, 299293.00,971445347446.00, 3245798,4418,D,303791.00,294600.00
Zar,20250504, 304109.00, 308950.00, 300000.00, 303791.00,841005108330.00, 2768371,4519,D,295915.00,301753.00
Zar,20250503, 300000.00, 300000.00, 290300.00, 295915.00,912390398464.00, 3083290,4320,D,276463.00,297000.00
Zar,20250430, 276000.00, 278000.00, 274010.00, 276463.00,347255245451.00, 1256063,2323,D,272515.00,276330.00
Zar,20250429, 267203.00, 275850.00, 265200.00, 272515.00,457885962498.00, 1680225,2702,D,269507.00,273889.00
Zar,20250428, 270182.00, 271990.00, 265821.00, 269507.00,266899418714.00, 990325,1829,D,272940.00,271200.00
Zar,20250427, 278000.00, 278000.00, 270012.00, 272940.00,539618059614.00, 1977055,3073,D,261764.00,274031.00
Zar,20250426, 255030.00, 267000.00, 253009.00, 261764.00,724387703886.00, 2767327,4020,D,257298.00,264700.00
Zar,20250423, 256502.00, 260185.00, 255010.00, 257298.00,375170335978.00, 1458116,2784,D,261964.00,259400.00
Zar,20250422, 268854.00, 268854.00, 256850.00, 261964.00,452261845390.00, 1726429,3469,D,268854.00,258100.00
Zar,20250421, 271660.00, 274000.00, 266000.00, 268854.00,570623937415.00, 2122429,3862,D,258623.00,271111.00
Zar,20250420, 264998.00, 264998.00, 251260.00, 258623.00,1003322734140.00, 3879483,5949,D,279172.00,263194.00
Zar,20250419, 287490.00, 287490.00, 270270.00, 279172.00,1130211307776.00, 4048434,6262,D,292334.00,272000.00
Zar,20250416, 302999.00, 302999.00, 289339.00, 292334.00,484393306055.00, 1656984,3352,D,297453.00,293419.00
Zar,20250415, 307499.00, 309999.00, 287000.00, 297453.00,757116973754.00, 2545337,4714,D,290171.00,290000.00
Zar,20250414, 282230.00, 294373.00, 282230.00, 290171.00,629232612535.00, 2168487,4246,D,282503.00,291800.00
Zar,20250413, 282225.00, 294000.00, 282225.00, 282503.00,870687096647.00, 3082041,4216,D,313583.00,282225.00
Zar,20250412, 329000.00, 329000.00, 300288.00, 313583.00,1540309521104.00, 4911965,8335,D,333650.00,306000.00
Zar,20250409, 346000.00, 351500.00, 325000.00, 333650.00,1413914520057.00, 4237714,7012,D,341490.00,331970.00
Zar,20250408, 340587.00, 347990.00, 340587.00, 341490.00,974323765164.00, 2853154,5823,D,378429.00,340587.00
Zar,20250407, 376317.00, 384000.00, 373500.00, 378429.00,902605579619.00, 2385140,4720,D,367142.00,374709.00
Zar,20250406, 360500.00, 371500.00, 357600.00, 367142.00,710683991677.00, 1935717,3780,D,357343.00,369809.00
Zar,20250405, 355000.00, 366000.00, 353864.00, 357343.00,1372950291130.00, 3842112,7009,D,378547.00,360449.00
Zar,20250330, 395000.00, 395000.00, 370000.00, 378547.00,1200496880670.00, 3171330,4702,D,389344.00,380900.00
Zar,20250329, 392000.00, 393949.00, 380000.00, 389344.00,1258342894780.00, 3231959,5472,D,366786.00,393940.00
Zar,20250326, 362001.00, 369990.00, 362000.00, 366786.00,836399394622.00, 2280344,3515,D,352797.00,369980.00
Zar,20250325, 348010.00, 358500.00, 335682.00, 352797.00,896324813245.00, 2540626,3990,D,356420.00,357000.00
Zar,20250318, 360173.00, 361848.00, 350000.00, 356420.00,1164821251442.00, 3268111,5290,D,333504.00,350483.00
Zar,20250317, 331000.00, 335500.00, 331000.00, 333504.00,889406863928.00, 2666859,3675,D,316143.00,334970.00
Zar,20250316, 312000.00, 319750.00, 311001.00, 316143.00,533370600733.00, 1687120,3158,D,307627.00,317800.00
Zar,20250315, 310819.00, 310819.00, 304137.00, 307627.00,364122627568.00, 1183649,2331,D,307137.00,307610.00
Zar,20250312, 310000.00, 310000.00, 306300.00, 307137.00,172123676722.00, 560413,1511,D,307460.00,306995.00
Zar,20250311, 307100.00, 309800.00, 306000.00, 307460.00,244190349759.00, 794218,2013,D,310900.00,306250.00
Zar,20250310, 315975.00, 315975.00, 309010.00, 310900.00,582300671954.00, 1872952,2796,D,311960.00,311300.00
Zar,20250309, 315500.00, 315500.00, 306010.00, 311960.00,1178782342660.00, 3778628,4240,D,301878.00,309999.00
Zar,20250308, 301999.00, 304195.00, 299090.00, 301878.00,517494657244.00, 1714253,2726,D,290798.00,302500.00
Zar,20250305, 292999.00, 292999.00, 288750.00, 290798.00,424330715953.00, 1459196,2599,D,295251.00,289990.00
Zar,20250304, 293500.00, 296240.00, 293500.00, 295251.00,695027582670.00, 2354022,2934,D,290435.00,295384.00
Zar,20250303, 288610.00, 292501.00, 288159.00, 290435.00,732633373865.00, 2522541,4440,D,296901.00,290900.00
Zar,20250302, 301000.00, 302000.00, 287931.00, 296901.00,567430350072.00, 1911176,4112,D,298777.00,294523.00
Zar,20250301, 303490.00, 303490.00, 294451.00, 298777.00,711329754473.00, 2380804,5841,D,309691.00,296400.00
Zar,20250226, 308000.00, 311957.00, 306022.00, 309691.00,795377207063.00, 2568295,3429,D,303163.00,309820.00
Zar,20250225, 301990.00, 305879.00, 299990.00, 303163.00,644736225536.00, 2126697,4165,D,311195.00,303972.00
Zar,20250224, 313115.00, 315000.00, 308000.00, 311195.00,881893331295.00, 2833892,4202,D,311445.00,313100.00
Zar,20250223, 323000.00, 323000.00, 306900.00, 311445.00,1128328248177.00, 3622884,7516,D,327167.00,313115.00
Zar,20250222, 335000.00, 335000.00, 322900.00, 327167.00,1348869948389.00, 4122883,5544,D,315283.00,325569.00
Zar,20250219, 310000.00, 317051.00, 310000.00, 315283.00,1098510396249.00, 3484208,5341,D,303534.00,315051.00
Zar,20250218, 299999.00, 305500.00, 298700.00, 303534.00,705272072281.00, 2323536,3595,D,297595.00,304453.00
Zar,20250217, 298200.00, 298300.00, 296800.00, 297595.00,763007474227.00, 2563910,3156,D,293901.00,297412.00
Zar,20250216, 295994.00, 295994.00, 290682.00, 293901.00,1147167410466.00, 3903247,3781,D,295122.00,295248.00
Zar,20250215, 291530.00, 298250.00, 291001.00, 295122.00,2044096041698.00, 6926286,7223,D,291721.00,296530.00
Zar,20250211, 307000.00, 307000.00, 282000.00, 291721.00,4551000284398.00, 15600525,15590,D,299878.00,287263.00
Zar,20250209, 300700.00, 300700.00, 293010.00, 299878.00,6094171697087.00, 20322192,11153,D,273364.00,300700.00
Zar,20250205, 274000.00, 276480.00, 270203.00, 273364.00,2434828872899.00, 8906904,5578,D,263745.00,272677.00
Zar,20250204, 264500.00, 264690.00, 262856.00, 263745.00,435370525238.00, 1650723,2633,D,263119.00,264258.00
Zar,20250203, 264995.00, 264995.00, 261490.00, 263119.00,1114639283174.00, 4236256,5754,D,263592.00,262799.00
Zar,20250202, 265500.00, 271490.00, 261998.00, 263592.00,2829433635856.00, 10734137,12201,D,257103.00,262982.00
Zar,20250201, 257300.00, 257597.00, 255354.00, 257103.00,180668210825.00, 702707,1507,D,252353.00,257597.00
Zar,20250129, 254778.00, 255000.00, 249209.00, 252353.00,204792995641.00, 811533,2150,D,253258.00,250651.00
Zar,20250127, 254510.00, 255949.00, 250600.00, 253258.00,159293885034.00, 628978,1555,D,254979.00,255748.00
Zar,20250126, 258887.00, 258887.00, 254304.00, 254979.00,786838841250.00, 3085895,2150,D,255838.00,255810.00
Zar,20250125, 254996.00, 257499.00, 252544.00, 255838.00,552246938476.00, 2158584,2488,D,251629.00,254070.00
Zar,20250122, 248436.00, 253999.00, 248436.00, 251629.00,788184390412.00, 3132321,2330,D,245112.00,251978.00
Zar,20250121, 243982.00, 246699.00, 243982.00, 245112.00,175678918897.00, 716730,1385,D,240293.00,246000.00
Zar,20250120, 239950.00, 241200.00, 239652.00, 240293.00,137160289278.00, 570805,1167,D,238783.00,240794.00
Zar,20250119, 238710.00, 239750.00, 237500.00, 238783.00,142106115348.00, 595126,1126,D,236779.00,238150.00
Zar,20250118, 236746.00, 238426.00, 235500.00, 236779.00,152942717243.00, 645930,1292,D,236746.00,238177.00
Zar,20250115, 238400.00, 238400.00, 234754.00, 236746.00,114929990070.00, 485457,1156,D,238123.00,237249.00
Zar,20250113, 236300.00, 238426.00, 236300.00, 238123.00,129101315915.00, 542162,1089,D,236488.00,238426.00
Zar,20250112, 238300.00, 238300.00, 235001.00, 236488.00,139640222669.00, 590476,1296,D,237820.00,237213.00
Zar,20250111, 235800.00, 238426.00, 235800.00, 237820.00,206795496308.00, 869547,1686,D,231680.00,238300.00
Zar,20250108, 229800.00, 233517.00, 229700.00, 231680.00,186154722845.00, 803500,1380,D,228362.00,232675.00
Zar,20250107, 227000.00, 229988.00, 225405.00, 228362.00,140813558281.00, 616624,1092,D,224487.00,229800.00
Zar,20250106, 224700.00, 225490.00, 222503.00, 224487.00,123079503294.00, 548270,1087,D,225173.00,225356.00
Zar,20250105, 227088.00, 227088.00, 224800.00, 225173.00,129994992418.00, 577312,1158,D,225317.00,225760.00
Zar,20250104, 226501.00, 226880.00, 224619.00, 225317.00,787131026258.00, 3493444,2526,D,229017.00,225009.00
Zar,20250101, 229100.00, 229490.00, 228201.00, 229017.00,97771009959.00, 426916,1212,D,229821.00,228998.00
Zar,20241231, 231800.00, 231800.00, 228978.00, 229821.00,154013427255.00, 670146,1258,D,226997.00,229460.00
Zar,20241230, 225990.00, 229667.00, 223011.00, 226997.00,219451598297.00, 966759,1840,D,229138.00,229199.00
Zar,20241229, 235800.00, 235800.00, 226311.00, 229138.00,344485765640.00, 1503398,2663,D,233007.00,226756.00
Zar,20241228, 232500.00, 234352.00, 232021.00, 233007.00,372476892022.00, 1598566,2679,D,227509.00,233600.00
Zar,20241225, 228175.00, 228370.00, 226010.00, 227509.00,145373529049.00, 638978,1624,D,229326.00,228140.00
Zar,20241224, 230800.00, 230800.00, 229011.00, 229326.00,242037571022.00, 1055428,1755,D,228185.00,229226.00
Zar,20241223, 229000.00, 229586.00, 226000.00, 228185.00,210211710096.00, 921234,1572,D,221740.00,228770.00
Zar,20241222, 221989.00, 223999.00, 219701.00, 221740.00,158116855909.00, 713072,1613,D,224176.00,223712.00
Zar,20241221, 226100.00, 228000.00, 222600.00, 224176.00,230273063353.00, 1027196,2724,D,229915.00,222916.00
Zar,20241218, 231500.00, 231500.00, 228801.00, 229915.00,208571034392.00, 907165,1893,D,231651.00,229233.00
Zar,20241217, 232920.00, 235284.00, 228600.00, 231651.00,390124057502.00, 1684099,2886,D,229528.00,229290.00
Zar,20241216, 229499.00, 230868.00, 227600.00, 229528.00,266625362997.00, 1161625,1921,D,227607.00,230867.00
Zar,20241215, 231000.00, 231000.00, 226010.00, 227607.00,371733628636.00, 1633227,2835,D,228458.00,226445.00
Zar,20241214, 226510.00, 229300.00, 226510.00, 228458.00,463354305904.00, 2028178,2835,D,226114.00,229105.00
Zar,20241211, 223000.00, 226889.00, 223000.00, 226114.00,285252891445.00, 1261544,2097,D,221061.00,226260.00
Zar,20241210, 220880.00, 221988.00, 220006.00, 221061.00,277316841596.00, 1254482,1742,D,219516.00,221655.00
Zar,20241209, 219300.00, 220595.00, 219221.00, 219516.00,304858669882.00, 1388779,1925,D,219290.00,219940.00
Zar,20241208, 219210.00, 220660.00, 218050.00, 219290.00,177429292851.00, 809109,1407,D,217350.00,219194.00
Zar,20241207, 217827.00, 218500.00, 216625.00, 217350.00,139228971799.00, 640575,1437,D,219367.00,217405.00
Zar,20241204, 219989.00, 219989.00, 218861.00, 219367.00,147471167498.00, 672257,1429,D,218990.00,219478.00
Zar,20241203, 218900.00, 219560.00, 218090.00, 218990.00,1097215671966.00, 5010338,1369,D,217466.00,218650.00
Zar,20241202, 217950.00, 217990.00, 216701.00, 217466.00,304157301047.00, 1398642,1469,D,216624.00,217318.00
Zar,20241201, 218000.00, 218000.00, 215581.00, 216624.00,89240121382.00, 411959,1190,D,219134.00,216236.00
Zar,20241130, 219000.00, 220140.00, 218000.00, 219134.00,246216005771.00, 1123585,1923,D,214740.00,219247.00
Zar,20241127, 216000.00, 216001.00, 214000.00, 214740.00,97473285977.00, 453914,1526,D,213895.00,214000.00
Zar,20241126, 212800.00, 215800.00, 211500.00, 213895.00,131879122507.00, 616560,1258,D,213673.00,213813.00
Zar,20241125, 212510.00, 217055.00, 210903.00, 213673.00,267588901123.00, 1252327,2498,D,218094.00,215992.00
Zar,20241124, 221990.00, 221990.00, 215202.00, 218094.00,363309501096.00, 1665840,3917,D,222251.00,215950.00
Zar,20241123, 221621.00, 223860.00, 221620.00, 222251.00,527632237954.00, 2374033,2740,D,217686.00,222601.00
Zar,20241120, 220000.00, 221990.00, 213200.00, 217686.00,322963484912.00, 1483623,2922,D,214369.00,213200.00
Zar,20241119, 211000.00, 216500.00, 211000.00, 214369.00,196113306635.00, 914840,1559,D,210141.00,215930.00
Zar,20241118, 209700.00, 210501.00, 209700.00, 210141.00,98399599587.00, 468254,955,D,209430.00,210320.00
Zar,20241117, 209500.00, 210180.00, 208350.00, 209430.00,50399275172.00, 240650,880,D,209589.00,209462.00
Zar,20241116, 212000.00, 212010.00, 207700.00, 209589.00,193803681381.00, 924684,1624,D,210660.00,208428.00
Zar,20241113, 210190.00, 211390.00, 210000.00, 210660.00,145913773204.00, 692649,1342,D,204804.00,211297.00
Zar,20241112, 200100.00, 206400.00, 200100.00, 204804.00,168172650535.00, 821138,1760,D,201120.00,205320.00
Zar,20241111, 203700.00, 203700.00, 199907.00, 201120.00,346634526892.00, 1723518,3175,D,208082.00,201100.00
Zar,20241110, 209900.00, 211500.00, 205000.00, 208082.00,234091081320.00, 1124996,3410,D,216075.00,206500.00
Zar,20241109, 218500.00, 218500.00, 214279.00, 216075.00,186338597756.00, 862378,2386,D,221395.00,214290.00
Zar,20241106, 222999.00, 222999.00, 220009.00, 221395.00,290875312736.00, 1313829,2122,D,216965.00,221555.00
Zar,20241105, 218502.00, 218510.00, 215023.00, 216965.00,198879732901.00, 916645,2079,D,221063.00,217373.00
Zar,20241104, 223900.00, 223900.00, 219000.00, 221063.00,194779685318.00, 881106,2306,D,227460.00,219800.00
Zar,20241103, 231500.00, 231500.00, 226001.00, 227460.00,354658271219.00, 1559213,2442,D,222572.00,227309.00
Zar,20241102, 222000.00, 224700.00, 218000.00, 222572.00,335163974221.00, 1505865,2098,D,225701.00,224003.00
Zar,20241030, 229050.00, 230000.00, 223500.00, 225701.00,406261629184.00, 1799998,3483,D,226277.00,224508.00
Zar,20241029, 225800.00, 229000.00, 223920.00, 226277.00,257462803545.00, 1137820,2102,D,219091.00,224823.00
Zar,20241028, 217899.00, 220980.00, 215819.00, 219091.00,272081159540.00, 1241864,1911,D,213781.00,219949.00
Zar,20241027, 213998.00, 215000.00, 212002.00, 213781.00,308809751095.00, 1444516,2391,D,209950.00,214554.00
Zar,20241026, 207001.00, 214780.00, 207001.00, 209950.00,738899783627.00, 3519411,4623,D,229521.00,208811.00
