<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Kahroba,20221011, 12760.00, 12899.00, 12760.00, 12799.00,7482269812.00, 584614,116,D,12667.00,12859.00
Kahroba,20221010, 12610.00, 12760.00, 12600.00, 12667.00,41338011716.00, 3263321,112,D,12669.00,12753.00
Kahroba,20221009, 12542.00, 12769.00, 12542.00, 12669.00,10562947857.00, 833775,146,D,12696.00,12750.00
Kahroba,20221008, 12600.00, 12895.00, 12600.00, 12696.00,5911538909.00, 465616,97,D,12985.00,12749.00
Kahroba,20221004, 13100.00, 13100.00, 12931.00, 12985.00,4656199559.00, 358596,66,D,13026.00,12971.00
Kahroba,20221003, 12980.00, 13100.00, 12931.00, 13026.00,30128086295.00, 2312974,260,D,12936.00,13030.00
Kahroba,20221002, 12545.00, 13010.00, 12545.00, 12936.00,36410285867.00, 2814662,287,D,12807.00,12930.00
Kahroba,20221001, 12599.00, 12844.00, 12599.00, 12807.00,27600539735.00, 2155093,149,D,12176.00,12844.00
Kahroba,20220928, 12300.00, 12318.00, 12128.00, 12176.00,4404530729.00, 361739,81,D,12253.00,12170.00
Kahroba,20220926, 12249.00, 12300.00, 12202.00, 12253.00,38618665278.00, 3151819,104,D,12213.00,12300.00
Kahroba,20220924, 12111.00, 12241.00, 12111.00, 12213.00,2697128523.00, 220841,66,D,12156.00,12228.00
Kahroba,20220921, 12210.00, 12210.00, 12105.00, 12156.00,49382197817.00, 4062500,54,D,12235.00,12200.00
Kahroba,20220920, 12220.00, 12290.00, 12150.00, 12235.00,5129475921.00, 419255,34,D,12132.00,12210.00
Kahroba,20220919, 12349.00, 12349.00, 12103.00, 12132.00,4316283205.00, 355769,52,D,12366.00,12163.00
Kahroba,20220918, 12216.00, 12449.00, 12216.00, 12366.00,4492096855.00, 363265,79,D,12409.00,12412.00
Kahroba,20220914, 12599.00, 12599.00, 12312.00, 12409.00,9529787959.00, 767983,91,D,12423.00,12321.00
Kahroba,20220913, 12300.00, 12578.00, 12300.00, 12423.00,16343217785.00, 1315602,127,D,12121.00,12578.00
Kahroba,20220912, 11999.00, 12265.00, 11998.00, 12121.00,39391699476.00, 3249917,176,D,11849.00,12221.00
Kahroba,20220911, 11792.00, 11930.00, 11790.00, 11849.00,8304578718.00, 700874,89,D,11876.00,11878.00
Kahroba,20220910, 11800.00, 11998.00, 11800.00, 11876.00,5085849156.00, 428235,48,D,11700.00,11850.00
Kahroba,20220907, 11738.00, 11799.00, 11630.00, 11700.00,2319392462.00, 198232,25,D,11773.00,11780.00
Kahroba,20220906, 11749.00, 11865.00, 11700.00, 11773.00,6433094324.00, 546416,56,D,11721.00,11797.00
Kahroba,20220905, 11880.00, 11880.00, 11651.00, 11721.00,1586295233.00, 135339,40,D,11832.00,11661.00
Kahroba,20220904, 11799.00, 11899.00, 11799.00, 11832.00,5993253829.00, 506529,71,D,11772.00,11897.00
Kahroba,20220903, 11900.00, 11900.00, 11736.00, 11772.00,6498994532.00, 552095,59,D,11653.00,11789.00
Kahroba,20220831, 11601.00, 11717.00, 11601.00, 11653.00,5892432541.00, 505646,60,D,11595.00,11650.00
Kahroba,20220830, 11562.00, 11648.00, 11450.00, 11595.00,2293100876.00, 197760,49,D,11614.00,11620.00
Kahroba,20220829, 11640.00, 11655.00, 11581.00, 11614.00,1551313369.00, 133573,46,D,11691.00,11608.00
Kahroba,20220828, 11790.00, 11790.00, 11600.00, 11691.00,3049020189.00, 260806,66,D,11831.00,11679.00
Kahroba,20220827, 11700.00, 11870.00, 11700.00, 11831.00,7784992465.00, 658024,66,D,11322.00,11770.00
Kahroba,20220824, 11301.00, 11400.00, 11211.00, 11322.00,4364154112.00, 385442,62,D,11589.00,11344.00
Kahroba,20220823, 11720.00, 11720.00, 11410.00, 11589.00,3051035864.00, 263280,94,D,11633.00,11499.00
Kahroba,20220822, 11477.00, 11745.00, 11405.00, 11633.00,9998956003.00, 859499,170,D,11342.00,11690.00
Kahroba,20220821, 11003.00, 11378.00, 11003.00, 11342.00,52174618679.00, 4600162,200,D,11232.00,11250.00
Kahroba,20220820, 11205.00, 11380.00, 11205.00, 11232.00,88599174621.00, 7888130,180,D,11760.00,11245.00
Kahroba,20220817, 11800.00, 11800.00, 11480.00, 11760.00,30535086948.00, 2596474,99,D,11812.00,11570.00
Kahroba,20220816, 11740.00, 11839.00, 11740.00, 11812.00,180930031982.00, 15317994,294,D,11821.00,11802.00
Kahroba,20220815, 12039.00, 12039.00, 11740.00, 11821.00,323015679457.00, 27325468,581,D,12040.00,11799.00
Kahroba,20220814, 12053.00, 12150.00, 11950.00, 12040.00,6563700493.00, 545176,85,D,12328.00,12100.00
Kahroba,20220813, 12480.00, 12480.00, 12160.00, 12328.00,25672130295.00, 2082494,153,D,12583.00,12240.00
Kahroba,20220810, 12600.00, 12688.00, 12550.00, 12583.00,2369177457.00, 188277,74,D,12736.00,12580.00
Kahroba,20220809, 12740.00, 12767.00, 12690.00, 12736.00,35107344274.00, 2756499,165,D,12676.00,12700.00
Kahroba,20220806, 12620.00, 12769.00, 12580.00, 12676.00,51563731621.00, 4067714,177,D,12716.00,12620.00
Kahroba,20220803, 12730.00, 12780.00, 12680.00, 12716.00,8905157704.00, 700296,77,D,12791.00,12728.00
Kahroba,20220802, 12800.00, 12833.00, 12751.00, 12791.00,1877297317.00, 146762,57,D,12769.00,12785.00
Kahroba,20220801, 12899.00, 12899.00, 12760.00, 12769.00,3755278223.00, 294093,42,D,12868.00,12820.00
Kahroba,20220731, 12924.00, 12924.00, 12851.00, 12868.00,10370491412.00, 805919,46,D,12859.00,12886.00
Kahroba,20220730, 12830.00, 12984.00, 12801.00, 12859.00,10424449227.00, 810686,82,D,12798.00,12879.00
Kahroba,20220727, 12751.00, 12818.00, 12751.00, 12798.00,3627658937.00, 283447,32,D,12771.00,12810.00
Kahroba,20220726, 12811.00, 12811.00, 12703.00, 12771.00,4246676554.00, 332515,55,D,12716.00,12804.00
Kahroba,20220725, 12732.00, 12775.00, 12700.00, 12716.00,2156659134.00, 169598,54,D,12820.00,12720.00
Kahroba,20220724, 12761.00, 12870.00, 12755.00, 12820.00,2127028218.00, 165912,68,D,12786.00,12870.00
Kahroba,20220723, 12819.00, 12850.00, 12720.00, 12786.00,15294559841.00, 1196235,186,D,12673.00,12850.00
Kahroba,20220720, 12651.00, 12749.00, 12630.00, 12673.00,2772661901.00, 218782,56,D,12643.00,12720.00
Kahroba,20220719, 12676.00, 12770.00, 12590.00, 12643.00,3880110593.00, 306890,76,D,12698.00,12681.00
Kahroba,20220717, 12730.00, 12792.00, 12643.00, 12698.00,3055398038.00, 240621,95,D,12844.00,12759.00
Kahroba,20220716, 12873.00, 12913.00, 12810.00, 12844.00,5870666150.00, 457060,116,D,12777.00,12900.00
Kahroba,20220713, 12870.00, 12870.00, 12740.00, 12777.00,1778001776.00, 139159,52,D,12889.00,12855.00
Kahroba,20220712, 12841.00, 12908.00, 12790.00, 12889.00,56744930737.00, 4402581,109,D,12910.00,12813.00
Kahroba,20220711, 12908.00, 12983.00, 12880.00, 12910.00,2958870483.00, 229187,62,D,12839.00,12950.00
Kahroba,20220709, 13020.00, 13020.00, 12810.00, 12839.00,15551447033.00, 1211247,175,D,12958.00,12850.00
Kahroba,20220706, 13030.00, 13030.00, 12900.00, 12958.00,4164892263.00, 321422,104,D,13063.00,12980.00
Kahroba,20220705, 12889.00, 13070.00, 12889.00, 13063.00,47865291415.00, 3664260,162,D,12831.00,13031.00
Kahroba,20220704, 12990.00, 12990.00, 12702.00, 12831.00,29075886514.00, 2265998,169,D,13259.00,12975.00
Kahroba,20220703, 13227.00, 13363.00, 13100.00, 13259.00,33328647889.00, 2513618,240,D,13197.00,13170.00
Kahroba,20220702, 13200.00, 13467.00, 13101.00, 13197.00,114216284065.00, 8654843,518,D,12382.00,13232.00
Kahroba,20220629, 12388.00, 12432.00, 12301.00, 12382.00,8237543267.00, 665288,532,D,12223.00,12390.00
Kahroba,20220628, 12120.00, 12373.00, 12120.00, 12223.00,55137484528.00, 4510922,197,D,12245.00,12264.00
Kahroba,20220627, 12450.00, 12450.00, 12080.00, 12245.00,28764951071.00, 2349048,185,D,12597.00,12150.00
Kahroba,20220626, 12892.00, 12892.00, 12500.00, 12597.00,72938990795.00, 5790071,231,D,13253.00,12504.00
Kahroba,20220625, 13649.00, 13650.00, 13056.00, 13253.00,8406481761.00, 634311,177,D,13660.00,13150.00
Kahroba,20220622, 13600.00, 13690.00, 13600.00, 13660.00,6042002047.00, 442327,139,D,13476.00,13659.00
Kahroba,20220621, 13400.00, 13546.00, 13399.00, 13476.00,84195634032.00, 6248026,241,D,13364.00,13546.00
Kahroba,20220620, 13296.00, 13450.00, 13221.00, 13364.00,8197950941.00, 613441,182,D,13596.00,13359.00
Kahroba,20220619, 13649.00, 13678.00, 13402.00, 13596.00,160621923671.00, 11813622,409,D,13561.00,13500.00
Kahroba,20220618, 13290.00, 13743.00, 13161.00, 13561.00,249501703954.00, 18397900,524,D,13235.00,13498.00
Kahroba,20220615, 13284.00, 13300.00, 13150.00, 13235.00,11097654794.00, 838502,180,D,13449.00,13230.00
Kahroba,20220614, 13370.00, 13670.00, 13101.00, 13449.00,24307476249.00, 1807424,328,D,13509.00,13480.00
Kahroba,20220613, 14000.00, 14000.00, 13301.00, 13509.00,73209225562.00, 5419346,744,D,13837.00,13490.00
Kahroba,20220612, 13563.00, 14190.00, 13481.00, 13837.00,83233523283.00, 6015140,891,D,13279.00,13999.00
Kahroba,20220611, 12985.00, 13533.00, 12951.00, 13279.00,20974596250.00, 1579588,370,D,12825.00,13532.00
Kahroba,20220608, 12800.00, 12974.00, 12721.00, 12825.00,38062697338.00, 2967847,242,D,12708.00,12890.00
Kahroba,20220607, 12700.00, 12840.00, 12616.00, 12708.00,35814787571.00, 2818387,177,D,12699.00,12810.00
Kahroba,20220606, 12741.00, 12779.00, 12505.00, 12699.00,201146290184.00, 15839982,351,D,12879.00,12650.00
Kahroba,20220601, 12732.00, 12964.00, 12689.00, 12879.00,176789833339.00, 13727215,383,D,13010.00,12800.00
Kahroba,20220531, 13280.00, 13280.00, 12790.00, 13010.00,29097653163.00, 2236538,242,D,12923.00,12899.00
Kahroba,20220530, 12850.00, 13044.00, 12850.00, 12923.00,37157241153.00, 2875258,194,D,12657.00,13044.00
Kahroba,20220529, 12610.00, 12819.00, 12551.00, 12657.00,26218284868.00, 2071441,186,D,12612.00,12764.00
Kahroba,20220528, 12450.00, 12640.00, 12450.00, 12612.00,24800434573.00, 1966487,165,D,12363.00,12599.00
Kahroba,20220525, 12380.00, 12399.00, 12296.00, 12363.00,19487553420.00, 1576287,103,D,12402.00,12300.00
Kahroba,20220524, 12441.00, 12496.00, 12340.00, 12402.00,7440499048.00, 599942,79,D,12297.00,12380.00
Kahroba,20220523, 12404.00, 12404.00, 12211.00, 12297.00,10855250502.00, 882751,140,D,12355.00,12399.00
Kahroba,20220522, 12270.00, 12436.00, 12251.00, 12355.00,8796375847.00, 711971,123,D,12147.00,12428.00
Kahroba,20220521, 12054.00, 12247.00, 12054.00, 12147.00,32052717682.00, 2638777,159,D,11837.00,12170.00
Kahroba,20220518, 11987.00, 12050.00, 11741.00, 11837.00,14484336841.00, 1223640,127,D,12006.00,12000.00
Kahroba,20220517, 12066.00, 12119.00, 11970.00, 12006.00,7429917054.00, 618829,57,D,12052.00,12014.00
Kahroba,20220516, 12170.00, 12180.00, 11950.00, 12052.00,9681888504.00, 803352,88,D,12068.00,12080.00
Kahroba,20220515, 11825.00, 12210.00, 11825.00, 12068.00,16769862747.00, 1389623,134,D,11915.00,12179.00
Kahroba,20220514, 11999.00, 12040.00, 11799.00, 11915.00,16610420221.00, 1394112,116,D,11781.00,11800.00
Kahroba,20220511, 11566.00, 11880.00, 11566.00, 11781.00,9940805381.00, 843764,131,D,11437.00,11785.00
Kahroba,20220510, 11350.00, 11533.00, 11350.00, 11437.00,7437128575.00, 650257,103,D,11308.00,11500.00
Kahroba,20220509, 11276.00, 11357.00, 11276.00, 11308.00,6514278205.00, 576098,53,D,11345.00,11339.00
Kahroba,20220508, 11420.00, 11420.00, 11310.00, 11345.00,7154440048.00, 630633,60,D,11400.00,11310.00
Kahroba,20220507, 11320.00, 11429.00, 11320.00, 11400.00,3382354567.00, 296688,39,D,11160.00,11391.00
Kahroba,20220502, 11180.00, 11180.00, 11150.00, 11160.00,1318652550.00, 118161,17,D,11158.00,11150.00
Kahroba,20220501, 11160.00, 11199.00, 11121.00, 11158.00,3358604888.00, 301014,48,D,11162.00,11177.00
Kahroba,20220430, 11166.00, 11207.00, 11150.00, 11162.00,3198009206.00, 286501,22,D,11171.00,11179.00
Kahroba,20220427, 11170.00, 11214.00, 11145.00, 11171.00,1812483603.00, 162253,39,D,11100.00,11160.00
Kahroba,20220426, 11060.00, 11172.00, 11044.00, 11100.00,3333412771.00, 300317,58,D,11066.00,11172.00
Kahroba,20220425, 11100.00, 11110.00, 11047.00, 11066.00,5331478835.00, 481782,25,D,11130.00,11070.00
Kahroba,20220424, 11187.00, 11187.00, 11110.00, 11130.00,1207060315.00, 108451,27,D,11159.00,11150.00
Kahroba,20220420, 11101.00, 11240.00, 11091.00, 11159.00,6303557985.00, 564877,46,D,11248.00,11229.00
Kahroba,20220419, 11260.00, 11310.00, 11213.00, 11248.00,2017857876.00, 179401,39,D,11344.00,11213.00
Kahroba,20220418, 11327.00, 11400.00, 11327.00, 11344.00,4273529764.00, 376732,37,D,11292.00,11350.00
Kahroba,20220417, 11300.00, 11384.00, 11269.00, 11292.00,14920437447.00, 1321316,69,D,11096.00,11330.00
Kahroba,20220416, 11033.00, 11212.00, 11020.00, 11096.00,37078779484.00, 3341617,102,D,11110.00,11200.00
Kahroba,20220413, 11200.00, 11200.00, 11000.00, 11110.00,3106469301.00, 279620,74,D,11248.00,11120.00
Kahroba,20220412, 11353.00, 11400.00, 11200.00, 11248.00,24301040046.00, 2160450,73,D,11226.00,11200.00
Kahroba,20220411, 11330.00, 11370.00, 11214.00, 11226.00,119460297980.00, 10641020,270,D,11109.00,11214.00
Kahroba,20220410, 10913.00, 11247.00, 10913.00, 11109.00,10232229328.00, 921095,87,D,10937.00,11200.00
Kahroba,20220409, 10825.00, 11000.00, 10825.00, 10937.00,30423831544.00, 2781716,77,D,10767.00,11000.00
Kahroba,20220406, 10800.00, 10800.00, 10700.00, 10767.00,1224440930.00, 113721,23,D,10821.00,10782.00
Kahroba,20220405, 10678.00, 10858.00, 10678.00, 10821.00,1533402317.00, 141704,31,D,10610.00,10821.00
Kahroba,20220404, 10530.00, 10687.00, 10530.00, 10610.00,534039173.00, 50332,29,D,10552.00,10687.00
Kahroba,20220403, 10630.00, 10630.00, 10501.00, 10552.00,414570166.00, 39287,24,D,10573.00,10501.00
Kahroba,20220330, 10559.00, 10602.00, 10559.00, 10573.00,954070174.00, 90237,11,D,10524.00,10602.00
Kahroba,20220329, 10432.00, 10552.00, 10432.00, 10524.00,1583071789.00, 150421,24,D,10454.00,10552.00
Kahroba,20220328, 10477.00, 10484.00, 10430.00, 10454.00,1063120950.00, 101699,21,D,10365.00,10479.00
Kahroba,20220327, 10436.00, 10437.00, 10350.00, 10365.00,299407206.00, 28886,15,D,10377.00,10436.00
Kahroba,20220326, 10403.00, 10431.00, 10350.00, 10377.00,567564890.00, 54697,12,D,10274.00,10431.00
Kahroba,20220319, 10313.00, 10348.00, 10248.00, 10274.00,1037907019.00, 101023,28,D,10352.00,10248.00
Kahroba,20220316, 10448.00, 10448.00, 10314.00, 10352.00,479012406.00, 46274,9,D,10425.00,10318.00
Kahroba,20220315, 10325.00, 10557.00, 10274.00, 10425.00,5722807887.00, 548960,54,D,10415.00,10553.00
Kahroba,20220314, 10520.00, 10669.00, 10360.00, 10415.00,5014291521.00, 481472,91,D,10567.00,10362.00
Kahroba,20220313, 10498.00, 10650.00, 10470.00, 10567.00,923520171.00, 87396,39,D,10380.00,10650.00
Kahroba,20220312, 10340.00, 10450.00, 10310.00, 10380.00,1871853037.00, 180334,43,D,10304.00,10330.00
Kahroba,20220309, 10315.00, 10350.00, 10270.00, 10304.00,745356044.00, 72334,29,D,10308.00,10270.00
Kahroba,20220308, 10214.00, 10354.00, 10201.00, 10308.00,1326182255.00, 128653,79,D,10139.00,10343.00
Kahroba,20220307, 10043.00, 10189.00, 10043.00, 10139.00,2847088669.00, 280803,35,D,9959.00,10131.00
Kahroba,20220306, 9953.00, 9999.00, 9926.00, 9959.00,649154457.00, 65180,15,D,10032.00,9999.00
Kahroba,20220305, 10076.00, 10088.00, 10015.00, 10032.00,1346830309.00, 134259,31,D,10189.00,10020.00
Kahroba,20220302, 10125.00, 10230.00, 10125.00, 10189.00,785414502.00, 77087,23,D,10116.00,10229.00
Kahroba,20220228, 10149.00, 10149.00, 10111.00, 10116.00,284754172.00, 28148,11,D,10076.00,10130.00
Kahroba,20220227, 10133.00, 10134.00, 10050.00, 10076.00,1402883893.00, 139227,36,D,10112.00,10110.00
Kahroba,20220226, 10120.00, 10140.00, 10040.00, 10112.00,233895854.00, 23130,17,D,10020.00,10110.00
Kahroba,20220223, 10031.00, 10050.00, 10000.00, 10020.00,571004671.00, 56986,23,D,10015.00,10000.00
Kahroba,20220222, 9965.00, 10129.00, 9965.00, 10015.00,285003186.00, 28459,26,D,9958.00,10055.00
Kahroba,20220221, 9949.00, 10004.00, 9891.00, 9958.00,2227555484.00, 223687,28,D,9935.00,10004.00
Kahroba,20220220, 10020.00, 10020.00, 9870.00, 9935.00,6925849914.00, 697094,34,D,10003.00,9950.00
Kahroba,20220219, 10054.00, 10147.00, 9946.00, 10003.00,1808419097.00, 180791,30,D,10107.00,10000.00
Kahroba,20220216, 10138.00, 10167.00, 10100.00, 10107.00,574990389.00, 56890,17,D,10188.00,10159.00
Kahroba,20220214, 10200.00, 10200.00, 10147.00, 10188.00,2117871092.00, 207873,28,D,10198.00,10189.00
Kahroba,20220213, 10199.00, 10245.00, 10174.00, 10198.00,420698770.00, 41254,23,D,10020.00,10174.00
Kahroba,20220212, 10000.00, 10110.00, 9983.00, 10020.00,5353891737.00, 534334,58,D,9775.00,10110.00
Kahroba,20220209, 9800.00, 9951.00, 9750.00, 9775.00,3317217451.00, 339371,38,D,9777.00,9799.00
Kahroba,20220208, 9810.00, 9840.00, 9760.00, 9777.00,1114234660.00, 113963,26,D,9950.00,9840.00
Kahroba,20220207, 9942.00, 9970.00, 9942.00, 9950.00,658607893.00, 66194,14,D,9896.00,9950.00
Kahroba,20220206, 9920.00, 9995.00, 9850.00, 9896.00,6007953583.00, 607128,41,D,10001.00,9954.00
Kahroba,20220205, 10051.00, 10051.00, 9978.00, 10001.00,9980726199.00, 998007,69,D,10170.00,9978.00
Kahroba,20220202, 10138.00, 10193.00, 10136.00, 10170.00,103167659.00, 10144,9,D,10171.00,10180.00
Kahroba,20220201, 10165.00, 10225.00, 10129.00, 10171.00,778325972.00, 76527,32,D,10189.00,10170.00
Kahroba,20220131, 10310.00, 10310.00, 10160.00, 10189.00,343680080.00, 33729,33,D,10262.00,10210.00
Kahroba,20220130, 10275.00, 10375.00, 10234.00, 10262.00,715436921.00, 69717,38,D,10378.00,10318.00
Kahroba,20220129, 10500.00, 10500.00, 10280.00, 10378.00,401029314.00, 38642,33,D,10455.00,10359.00
Kahroba,20220126, 10400.00, 10492.00, 10400.00, 10455.00,239733925.00, 22929,23,D,10349.00,10492.00
Kahroba,20220125, 10290.00, 10438.00, 10285.00, 10349.00,26363210142.00, 2547319,54,D,10491.00,10330.00
Kahroba,20220124, 10490.00, 10560.00, 10400.00, 10491.00,7259062636.00, 691960,62,D,10293.00,10400.00
Kahroba,20220123, 10200.00, 10350.00, 10200.00, 10293.00,4330351936.00, 420713,42,D,10142.00,10285.00
Kahroba,20220122, 10140.00, 10200.00, 10110.00, 10142.00,1823730890.00, 179828,18,D,10169.00,10150.00
Kahroba,20220119, 10193.00, 10242.00, 10140.00, 10169.00,1026117745.00, 100911,29,D,10072.00,10230.00
Kahroba,20220118, 10093.00, 10098.00, 10060.00, 10072.00,542805496.00, 53892,29,D,10065.00,10094.00
Kahroba,20220117, 10076.00, 10110.00, 10043.00, 10065.00,2523291391.00, 250706,48,D,10216.00,10110.00
Kahroba,20220116, 10191.00, 10279.00, 10163.00, 10216.00,69889031505.00, 6841325,94,D,10103.00,10279.00
Kahroba,20220115, 10293.00, 10293.00, 10078.00, 10103.00,1525724929.00, 151018,61,D,10311.00,10262.00
Kahroba,20220112, 10289.00, 10360.00, 10278.00, 10311.00,1822751859.00, 176769,24,D,10329.00,10278.00
Kahroba,20220111, 10307.00, 10400.00, 10200.00, 10329.00,12378101525.00, 1198437,98,D,10110.00,10327.00
Kahroba,20220110, 10183.00, 10272.00, 10039.00, 10110.00,36189259797.00, 3579532,198,D,10243.00,10272.00
Kahroba,20220109, 10451.00, 10451.00, 10153.00, 10243.00,33438069191.00, 3264503,149,D,10487.00,10153.00
Kahroba,20220108, 10721.00, 10750.00, 10423.00, 10487.00,2649360089.00, 252632,73,D,10715.00,10490.00
Kahroba,20220105, 10758.00, 10770.00, 10672.00, 10715.00,1120814801.00, 104602,34,D,10844.00,10751.00
Kahroba,20220104, 11000.00, 11000.00, 10781.00, 10844.00,3071526441.00, 283257,52,D,11003.00,10895.00
Kahroba,20220103, 11059.00, 11059.00, 10960.00, 11003.00,86302412827.00, 7843300,155,D,10973.00,11000.00
Kahroba,20220102, 11033.00, 11050.00, 10949.00, 10973.00,53945970563.00, 4916203,122,D,11098.00,10967.00
Kahroba,20220101, 11139.00, 11139.00, 11030.00, 11098.00,28844598073.00, 2599063,73,D,11023.00,11032.00
Kahroba,20211229, 10980.00, 11050.00, 10930.00, 11023.00,16915523335.00, 1534550,85,D,11005.00,11035.00
Kahroba,20211228, 11147.00, 11147.00, 10903.00, 11005.00,14891098769.00, 1353064,77,D,11047.00,11030.00
Kahroba,20211227, 11031.00, 11132.00, 11000.00, 11047.00,5734268150.00, 519102,89,D,11014.00,11108.00
Kahroba,20211226, 10909.00, 11047.00, 10890.00, 11014.00,80485641184.00, 7307717,217,D,10911.00,11022.00
Kahroba,20211225, 11028.00, 11030.00, 10851.00, 10911.00,5497416626.00, 503852,88,D,11072.00,10875.00
Kahroba,20211222, 11167.00, 11167.00, 11000.00, 11072.00,11364174613.00, 1026401,187,D,11014.00,11000.00
Kahroba,20211221, 11002.00, 11136.00, 10982.00, 11014.00,70154524092.00, 6369597,320,D,11001.00,11044.00
Kahroba,20211220, 11050.00, 11080.00, 10998.00, 11001.00,45905425218.00, 4172982,259,D,11001.00,11000.00
Kahroba,20211219, 11101.00, 11101.00, 10801.00, 11001.00,682188550.00, 62013,39,D,11189.00,11060.00
Kahroba,20211218, 11500.00, 11500.00, 11130.00, 11189.00,3392185746.00, 303165,71,D,11396.00,11150.00
Kahroba,20211215, 11200.00, 11424.00, 11200.00, 11396.00,66183843803.00, 5807680,184,D,11002.00,11400.00
Kahroba,20211214, 10988.00, 11197.00, 10895.00, 11002.00,3143366669.00, 285720,60,D,10958.00,11133.00
Kahroba,20211213, 11075.00, 11075.00, 10795.00, 10958.00,60482479955.00, 5519317,169,D,11237.00,10884.00
Kahroba,20211212, 11287.00, 11297.00, 11000.00, 11237.00,64675150410.00, 5755722,81,D,11281.00,11000.00
Kahroba,20211211, 11500.00, 11544.00, 11200.00, 11281.00,13731824344.00, 1217295,119,D,11470.00,11240.00
Kahroba,20211208, 11600.00, 11600.00, 11400.00, 11470.00,5241681671.00, 456993,110,D,11563.00,11460.00
Kahroba,20211207, 11600.00, 11630.00, 11500.00, 11563.00,6468927854.00, 559444,164,D,11536.00,11530.00
Kahroba,20211206, 11301.00, 11646.00, 11301.00, 11536.00,23129170999.00, 2005026,190,D,11275.00,11628.00
Kahroba,20211205, 11299.00, 11351.00, 11103.00, 11275.00,27312322036.00, 2422335,171,D,10971.00,11315.00
Kahroba,20211204, 11039.00, 11295.00, 10940.00, 10971.00,263147750888.00, 23984945,781,D,10902.00,11060.00
Kahroba,20211201, 10910.00, 10996.00, 10902.00, 10902.00,240197198955.00, 22032165,321,D,10901.00,10983.00
Kahroba,20211130, 10815.00, 10930.00, 10815.00, 10901.00,109497152163.00, 10044435,239,D,10980.00,10891.00
Kahroba,20211129, 10970.00, 11100.00, 10930.00, 10980.00,9932727556.00, 904648,132,D,10912.00,11048.00
Kahroba,20211128, 10960.00, 10973.00, 10897.00, 10912.00,22476784506.00, 2059831,65,D,10959.00,10900.00
Kahroba,20211127, 10951.00, 11013.00, 10900.00, 10959.00,11259301505.00, 1027370,108,D,10915.00,10950.00
Kahroba,20211124, 10833.00, 11024.00, 10833.00, 10915.00,80730493188.00, 7396327,197,D,10751.00,11000.00
Kahroba,20211123, 10867.00, 10867.00, 10720.00, 10751.00,5150204673.00, 479061,57,D,10722.00,10759.00
Kahroba,20211122, 10789.00, 10877.00, 10700.00, 10722.00,11207599810.00, 1045311,64,D,10700.00,10853.00
Kahroba,20211121, 10719.00, 10777.00, 10663.00, 10700.00,20641569488.00, 1929115,93,D,10700.00,10777.00
Kahroba,20211120, 10830.00, 10850.00, 10609.00, 10700.00,3435229025.00, 321051,51,D,10795.00,10730.00
Kahroba,20211117, 10930.00, 10980.00, 10745.00, 10795.00,26435973713.00, 2448980,147,D,10826.00,10869.00
Kahroba,20211116, 10750.00, 10900.00, 10710.00, 10826.00,3122327660.00, 288414,70,D,10729.00,10893.00
Kahroba,20211115, 10820.00, 10820.00, 10646.00, 10729.00,4479527970.00, 417497,89,D,10983.00,10710.00
Kahroba,20211114, 11059.00, 11063.00, 10800.00, 10983.00,7573356652.00, 689537,97,D,10741.00,10823.00
Kahroba,20211113, 10650.00, 11050.00, 10535.00, 10741.00,36236377534.00, 3373661,345,D,10483.00,11040.00
Kahroba,20211110, 10479.00, 10599.00, 10410.00, 10483.00,2570410717.00, 245197,56,D,10371.00,10587.00
Kahroba,20211109, 10400.00, 10423.00, 10370.00, 10371.00,38514152704.00, 3713721,115,D,10398.00,10412.00
Kahroba,20211108, 10400.00, 10454.00, 10370.00, 10398.00,15259097715.00, 1467535,77,D,10376.00,10441.00
Kahroba,20211107, 10383.00, 10400.00, 10320.00, 10376.00,1502144764.00, 144766,41,D,10361.00,10398.00
Kahroba,20211106, 10311.00, 10394.00, 10311.00, 10361.00,1255787397.00, 121199,43,D,10289.00,10385.00
Kahroba,20211103, 10230.00, 10300.00, 10230.00, 10289.00,733888616.00, 71326,22,D,10229.00,10300.00
Kahroba,20211102, 10201.00, 10265.00, 10201.00, 10229.00,690771193.00, 67532,24,D,10263.00,10260.00
Kahroba,20211101, 10240.00, 10300.00, 10193.00, 10263.00,151580659.00, 14770,16,D,10164.00,10290.00
Kahroba,20211031, 10230.00, 10230.00, 10140.00, 10164.00,754399243.00, 74221,29,D,10208.00,10140.00
Kahroba,20211030, 10303.00, 10303.00, 10200.00, 10208.00,6694065696.00, 655773,37,D,10336.00,10230.00
Kahroba,20211027, 10300.00, 10455.00, 10265.00, 10336.00,3191637178.00, 308774,42,D,10289.00,10277.00
Kahroba,20211026, 10291.00, 10300.00, 10268.00, 10289.00,21838539510.00, 2122429,41,D,10312.00,10275.00
Kahroba,20211025, 10280.00, 10390.00, 10280.00, 10312.00,589314582.00, 57150,29,D,10269.00,10316.00
Kahroba,20211023, 10280.00, 10330.00, 10240.00, 10269.00,1341623800.00, 130644,36,D,10170.00,10330.00
Kahroba,20211020, 10160.00, 10185.00, 10159.00, 10170.00,10740018626.00, 1056051,46,D,10173.00,10170.00
